  142     1  17.3999996,  15.0000000
  143     1  14.6000004,  17.3999996
  144     1  18.0000000,  13.6000004
  145     1  18.6499996,  14.0500002
  146     1  18.4500008,  13.3999996
  147     1  18.7999992,  13.8500004
  148     1  18.7500000,  13.6499996
  149     1  19.2999992,  13.4499998
  150     1  19.0499992,  13.6499996
  151     1  19.5000000,  12.8000002
  152     1  20.1499996,  12.6499996
  153     1  20.4500008,  13.1499996
  154     1  20.8500004,  13.3500004
  155     1  21.1499996,  12.6499996
  156     1  21.1000004,  12.6499996
  157     1  21.7999992,  12.5000000
  158     1  21.9500008,  13.1000004
  159     1  21.3500004,  11.6499996
  160     1  22.2999992,  12.0000000
  161     1  21.8999996,  11.5000000
  162     1  21.8999996,  11.5000000
  163     1  23.1000004,  11.0500002
  164     1  22.5000000,  11.1999998
  165     1  22.7999992,  11.4499998
  166     1  22.6499996,  10.0000000
  167     1  23.7999992,  11.1999998
  168     1  22.7999992,  10.1499996
  169     1  23.2999992,  10.3999996
  170     1  23.7000008,  10.7500000
  171     1  23.4500008,  10.1000004
  172     1  24.1499996,  10.0500002
  173     1  25.0000000,  10.1499996
  174     1  24.5499992,   9.6499996
  175     1  24.2500000,  10.1000004
  176     1  24.2999992,   9.9499998
  177     1  25.3500004,   9.8500004
  178     1  24.5000000,   9.0500002
  179     1  23.7000008,   9.4499998
  180     1  24.1499996,   8.6000004
  181     1  25.6000004,   9.7500000
  182     1  25.3999996,   9.1999998
  183     1  25.4500008,   8.5500002
  184     1  26.2500000,   9.3000002
  185     1  25.7999992,   8.5000000
  186     1  26.4500008,   8.5500002
  187     1  26.3999996,   7.7500000
  188     1  27.2000008,   8.3500004
  189     1  26.7500000,   8.0500002
  190     1  26.3500004,   7.1999998
  191     1  27.2999992,   7.9000001
  192     1  27.1000004,   7.8000002
  193     1  27.7999992,   7.4499998
  194     1  27.7500000,   7.1500001
  195     1  27.2500000,   6.5000000
  196     1  28.1499996,   6.5000000
  197     1  28.6499996,   6.9499998
  198     1  28.2000008,   5.5999999
  199     1  29.8500004,   6.0000000
  200     1  29.2999992,   6.0500002
  201     1  29.1000004,   4.9000001
  202     1  29.5499992,   5.2500000
  203     1  30.0499992,   5.6999998
  204     1  30.6499996,   4.9000001
  205     1  30.3500004,   3.9000001
  206     1  32.0000000,   4.5999999
  207     1  31.6499996,   4.5500002
  208     1  31.2999992,   4.3499999
  209     1  31.3500004,   4.1500001
  210     1  32.2999992,   4.3499999
  211     1  32.9500008,   3.5500000
  212     1  33.2999992,   4.6500001
  213     1  32.7500000,   4.1500001
  214     1  31.3500004,   1.6000000
  215     1  33.7000008,   3.5999999
  216     1  33.6500015,   4.3499999
  217     1  33.9000015,   4.1999998
  218     1  34.7000008,   4.4000001
  219     1  35.2999992,   4.6500001
  220     1  35.3499985,   4.5999999
  221     1  35.7000008,   5.0500002
  222     1  36.4500008,   4.8499999
  223     1  36.5999985,   5.5999999
  224     1  36.2500000,   6.5000000
  225     1  36.4000015,   6.3000002
  226     1  36.3499985,   5.9000001
  227     1  37.2000008,   6.4000001
  228     1  35.9500008,   6.9499998
  229     1  37.0499992,   5.7500000
  230     1  37.3499985,   7.1500001
  231     1  36.8499985,   7.3000002
  232     1  36.7999992,   7.0999999
  233     1  36.7000008,   7.3499999
  234     1  37.4000015,   7.1500001
  235     1  37.2500000,   8.0500002
  236     1  37.7500000,   7.8499999
  237     1  36.2000008,   7.8499999
  238     1  37.8499985,   8.5500002
  239     1  37.5999985,   8.7500000
  240     1  37.7500000,   8.6499996
  241     1  37.0000000,   8.3500004
  242     1  36.9000015,   8.9499998
  243     1  37.2000008,   9.2500000
  244     1  38.0999985,   9.4499998
  245     1  38.0499992,   9.6499996
  246     1  38.0999985,   9.1000004
  247     1  37.4500008,   9.6499996
  248     1  37.0000000,   9.8999996
  249     1  38.2500000,  10.2500000
  250     1  36.9000015,  10.3999996
  251     1  37.3499985,  10.6000004
  252     1  39.0499992,  10.4499998
  253     1  37.7999992,  10.8999996
  254     1  38.6500015,  10.6499996
  255     1  38.0499992,  11.0000000
  256     1  36.9000015,  10.8000002
  257     1  37.9500008,  10.7500000
  258     1  38.0999985,  10.8999996
  259     1  37.1500015,  11.4499998
  260     1  38.4000015,  11.6000004
  261     1  37.8499985,  11.8500004
  262     1  39.0000000,  11.6000004
  263     1  38.0499992,  12.5000000
  264     1  37.8499985,  12.5500002
  265     1  38.5999985,  12.3999996
  266     1  40.3499985,  11.1499996
  267     1  36.9000015,  12.8500004
  268     1  36.2999992,  12.9499998
  269     1  37.3499985,  13.1999998
  270     1  37.4000015,  13.1499996
  271     1  38.2500000,  13.6499996
  272     1  37.3499985,  13.8500004
  273     1  36.4500008,  13.7500000
  274     1  37.0999985,  14.5000000
  275     1  35.7999992,  14.6999998
  276     1  35.9000015,  14.4499998
  277     1  36.0499992,  15.2500000
  278     1  37.1500015,  15.1999998
  279     1  36.7000008,  15.3000002
  280     1  36.7500000,  15.3999996
  281     1  37.4000015,  15.8999996
  282     1  36.2500000,  16.1499996
  283     1  35.3499985,  15.8000002
  284     1  37.2000008,  16.6499996
  285     1  35.7000008,  16.3500004
  286     1  33.7999992,  16.1499996
  287     1  34.4000015,  15.6999998
  288     1  34.1500015,  17.1000004
  289     1  33.0000000,  14.9499998
  290     1  33.4000015,  16.0499992
  291     1  32.2999992,  16.7500000
  292     1  31.3999996,  16.1499996
  293     1  32.4000015,  15.5000000
  294     1  31.6499996,  15.6000004
  295     1  31.6000004,  14.7500000
  296     1  31.7500000,  15.5000000
  297     1  32.5000000,  16.4500008
  298     1  31.2000008,  16.7500000
  299     1  32.0499992,  15.8500004
  300     1  31.0499992,  15.6499996
  301     1  31.0000000,  15.5500002
  302     1  30.7000008,  14.7500000
  303     1  31.1000004,  15.3999996
  304     1  30.5000000,  14.3000002
  305     1  30.7500000,  13.5000000
  306     1  30.7000008,  14.5500002
  307     1  30.8999996,  15.0500002
  308     1  30.6499996,  15.1000004
  309     1  30.2000008,  15.3999996
  310     1  30.3500004,  14.3000002
  311     1  30.0499992,  13.8999996
  312     1  29.7000008,  14.5000000
  313     1  29.9500008,  13.8000002
  314     1  29.3500004,  14.3000002
  315     1  30.3500004,  13.4499998
  316     1  29.7999992,  13.3999996
  317     1  29.7999992,  13.3500004
  318     1  29.4500008,  13.8000002
  319     1  29.6000004,  13.1499996
  320     1  28.2999992,  13.8000002
  321     1  28.7500000,  13.6999998
  322     1  28.7000008,  13.6499996
  323     1  28.7500000,  13.1999998
  324     1  28.8999996,  13.3500004
  325     1  28.7500000,  13.6999998
  326     1  28.6000004,  12.8000002
  327     1  27.8500004,  12.4499998
    1    -1   3.4500000,   6.2500000
    2    -1   1.6500000,   2.5000000
    3    -1   4.5000000,  16.6499996
    4    -1  14.0000000,   9.1000004
    5    -1  24.4500008,  16.7500000
    6    -1  22.2500000,  17.0499992
    7    -1  33.0000000,  11.4499998
    8    -1  32.7000008,   8.2500000
    9    -1  31.8500004,   8.0000000
   10    -1  23.1499996,   2.4000001
   11    -1  24.7000008,   1.4500000
   12    -1  36.0499992,   1.3000000
   13    -1  40.4000015,  17.8500004
   14    -1   3.4500000,  13.1499996
   15    -1   2.8499999,  12.8999996
